,GEO_0,GEO_1,GEO_2,workers_tot,drive_alone_pct,carpool_pct,pub_trans_pct,walk_pct,bike_pct,taxi_moto_pct,wfh_pct,mean_travel_time
691,Tennessee,Knox County,Census Tract 16,1553,75.3,10.2,0.0,5.5,0.0,1.5,7.6,21.2
692,Tennessee,Knox County,Census Tract 17,1493,78.0,12.4,0.0,1.9,0.5,0.0,7.3,21.3
693,Tennessee,Knox County,Census Tract 18,1248,78.1,4.3,0.0,0.0,0.8,0.0,16.7,19.3
694,Tennessee,Knox County,Census Tract 19,693,77.2,13.6,1.9,2.6,0.0,0.0,4.8,17.5
695,Tennessee,Knox County,Census Tract 20,1359,77.6,8.1,3.5,1.3,0.0,0.0,9.5,21.1
696,Tennessee,Knox County,Census Tract 21,1476,73.4,4.3,4.7,0.9,0.0,2.6,14.2,19.0
697,Tennessee,Knox County,Census Tract 22,2082,71.9,8.8,0.0,0.0,0.0,4.6,14.8,17.1
698,Tennessee,Knox County,Census Tract 23,2022,70.6,7.7,2.1,2.5,0.0,0.0,17.1,20.7
699,Tennessee,Knox County,Census Tract 24,2340,75.9,8.7,2.7,1.8,0.6,0.0,10.3,23.8
700,Tennessee,Knox County,Census Tract 26,1302,73.8,17.3,3.7,3.5,0.0,0.0,1.7,21.4
701,Tennessee,Knox County,Census Tract 27,1078,68.8,16.0,1.0,0.0,0.0,0.0,14.2,17.9
702,Tennessee,Knox County,Census Tract 28,2460,70.3,18.5,4.1,2.0,0.0,0.0,5.1,21.9
703,Tennessee,Knox County,Census Tract 29,1375,72.1,16.0,0.0,3.9,1.1,0.0,7.0,18.0
704,Tennessee,Knox County,Census Tract 30,2420,83.5,4.4,1.1,0.0,1.1,1.0,9.0,23.1
705,Tennessee,Knox County,Census Tract 31,1527,78.3,8.7,0.0,0.0,0.0,0.0,13.0,20.7
706,Tennessee,Knox County,Census Tract 32,1697,62.9,26.8,0.2,0.0,0.0,0.0,10.2,21.5
707,Tennessee,Knox County,Census Tract 33,1036,73.6,4.9,2.1,0.0,0.0,1.4,18.0,25.6
708,Tennessee,Knox County,Census Tract 34,2195,77.7,4.1,3.5,0.9,0.0,0.4,13.5,31.4
709,Tennessee,Knox County,Census Tract 35.01,1615,85.1,0.8,0.2,0.0,0.0,0.0,13.8,17.2
710,Tennessee,Knox County,Census Tract 35.02,1383,82.8,1.4,0.0,3.0,0.0,0.9,11.9,19.3
711,Tennessee,Knox County,Census Tract 37,1743,72.9,11.0,0.0,1.2,0.6,0.0,14.3,15.0
712,Tennessee,Knox County,Census Tract 38.01,2396,79.0,9.1,0.0,0.0,0.0,0.0,11.9,18.5
713,Tennessee,Knox County,Census Tract 38.02,1958,76.8,6.9,0.6,0.7,0.0,0.0,15.0,23.9
714,Tennessee,Knox County,Census Tract 39.01,2180,72.1,17.1,0.0,0.0,0.0,0.7,10.1,19.2
715,Tennessee,Knox County,Census Tract 39.02,1368,78.1,12.0,0.0,0.0,0.0,5.8,4.0,17.8
716,Tennessee,Knox County,Census Tract 40,2775,83.6,7.3,0.0,1.8,0.0,0.0,7.3,21.1
717,Tennessee,Knox County,Census Tract 41,2867,73.7,6.8,4.3,1.7,0.5,1.5,11.5,21.9
718,Tennessee,Knox County,Census Tract 42,1619,87.0,2.7,0.0,0.7,0.0,0.0,9.6,19.6
719,Tennessee,Knox County,Census Tract 43,1726,77.8,5.2,0.0,1.4,0.0,6.4,9.2,21.2
720,Tennessee,Knox County,Census Tract 44.01,2148,78.4,5.9,0.0,0.7,0.0,0.0,15.0,19.6
721,Tennessee,Knox County,Census Tract 44.03,2933,83.1,1.9,0.4,0.0,0.8,0.4,13.4,18.3
722,Tennessee,Knox County,Census Tract 44.04,2386,77.8,1.6,0.0,0.8,0.0,0.0,19.7,18.9
723,Tennessee,Knox County,Census Tract 45.01,1921,76.4,10.9,0.0,1.1,0.0,0.4,11.1,18.2
724,Tennessee,Knox County,Census Tract 45.02,2168,79.8,8.2,0.0,0.0,0.0,0.0,12.1,22.9
725,Tennessee,Knox County,Census Tract 46.06,3869,71.7,4.5,0.0,0.0,0.0,0.0,23.8,19.3
726,Tennessee,Knox County,Census Tract 46.07,3377,88.2,3.6,0.0,0.0,0.0,0.0,8.3,20.6
727,Tennessee,Knox County,Census Tract 46.08,1365,72.9,7.9,0.0,0.0,0.0,5.9,13.3,21.9
728,Tennessee,Knox County,Census Tract 46.09,2717,77.0,5.2,0.0,0.0,0.0,1.9,15.9,18.0
729,Tennessee,Knox County,Census Tract 46.10,2530,85.0,6.1,0.0,0.8,0.0,1.6,6.5,21.1
730,Tennessee,Knox County,Census Tract 46.11,2074,69.9,7.9,0.9,2.6,0.0,0.5,18.2,21.2
731,Tennessee,Knox County,Census Tract 46.12,1808,77.2,6.6,1.5,0.0,0.0,0.0,14.6,17.4
732,Tennessee,Knox County,Census Tract 46.13,2941,69.1,12.8,0.0,0.0,0.0,1.6,16.5,20.8
733,Tennessee,Knox County,Census Tract 46.14,1843,77.6,7.9,0.0,1.2,0.0,0.0,13.3,22.2
734,Tennessee,Knox County,Census Tract 46.15,2301,73.8,12.7,0.0,0.0,0.0,0.7,12.9,20.1
735,Tennessee,Knox County,Census Tract 47,2106,81.2,4.6,0.0,0.0,0.0,0.0,14.2,18.8
736,Tennessee,Knox County,Census Tract 48,2472,74.3,6.7,0.0,1.8,0.0,2.0,15.2,21.2
737,Tennessee,Knox County,Census Tract 49,3155,85.9,7.5,0.0,1.2,0.0,0.0,5.4,22.6
738,Tennessee,Knox County,Census Tract 50,2335,70.8,6.7,1.3,0.0,0.0,4.0,17.2,19.8
739,Tennessee,Knox County,Census Tract 51,3852,79.9,9.4,0.6,0.0,0.0,0.0,10.1,24.5
740,Tennessee,Knox County,Census Tract 52.02,2276,82.3,5.4,0.0,1.2,0.0,1.7,9.4,26.1
741,Tennessee,Knox County,Census Tract 52.03,2388,75.8,7.7,0.0,0.0,0.0,0.5,15.9,23.9
742,Tennessee,Knox County,Census Tract 52.04,900,79.0,9.2,0.0,0.0,0.0,0.0,11.8,27.3
743,Tennessee,Knox County,Census Tract 53.01,2683,83.9,4.0,0.0,0.0,0.0,0.0,12.2,23.8
744,Tennessee,Knox County,Census Tract 53.02,1876,90.0,7.3,0.0,0.0,0.0,0.0,2.7,28.2
745,Tennessee,Knox County,Census Tract 54.01,1728,71.2,12.6,0.0,2.0,0.0,0.0,14.2,24.6
746,Tennessee,Knox County,Census Tract 54.02,1681,82.5,9.5,0.0,0.6,0.0,1.6,5.9,27.4
747,Tennessee,Knox County,Census Tract 55.01,1419,77.9,4.7,0.0,3.6,0.0,0.0,13.7,24.8
748,Tennessee,Knox County,Census Tract 55.02,1781,67.3,14.5,0.0,11.6,0.0,0.6,6.0,24.1
749,Tennessee,Knox County,Census Tract 56.02,2044,82.8,6.2,0.0,0.0,0.0,0.4,10.6,25.8
750,Tennessee,Knox County,Census Tract 56.03,2267,74.6,5.8,0.0,0.0,0.0,0.4,19.2,22.7
751,Tennessee,Knox County,Census Tract 56.04,1307,83.0,7.0,0.0,0.5,0.0,0.0,9.5,21.0
752,Tennessee,Knox County,Census Tract 57.01,2260,83.1,4.7,0.0,0.0,0.0,1.7,10.5,21.6
753,Tennessee,Knox County,Census Tract 57.04,4084,81.1,5.3,0.5,0.6,0.0,0.3,12.3,20.5
754,Tennessee,Knox County,Census Tract 57.06,2316,80.9,5.0,0.3,0.0,0.0,0.5,13.3,20.8
755,Tennessee,Knox County,Census Tract 57.07,2003,77.4,7.3,0.0,0.0,0.0,0.0,15.2,20.6
756,Tennessee,Knox County,Census Tract 57.08,1722,80.5,4.2,0.0,0.6,0.0,1.1,13.5,23.1
757,Tennessee,Knox County,Census Tract 57.09,1453,69.0,4.1,0.0,0.0,0.0,0.0,26.9,27.9
758,Tennessee,Knox County,Census Tract 57.10,1520,76.8,2.4,0.4,0.0,0.0,0.0,20.3,25.6
759,Tennessee,Knox County,Census Tract 57.11,2937,63.1,4.7,0.0,0.0,0.0,7.3,24.9,21.2
760,Tennessee,Knox County,Census Tract 57.13,2108,70.8,4.1,0.0,0.0,0.0,0.3,24.7,21.2
761,Tennessee,Knox County,Census Tract 57.14,2512,74.6,2.7,0.0,0.0,0.0,0.6,22.1,21.4
762,Tennessee,Knox County,Census Tract 58.03,1991,74.1,4.2,0.0,1.5,0.0,0.0,20.1,21.4
763,Tennessee,Knox County,Census Tract 58.07,1488,73.7,7.1,0.3,0.0,0.0,0.9,18.1,21.4
764,Tennessee,Knox County,Census Tract 58.08,2851,75.4,2.8,0.0,0.0,0.7,0.5,20.6,19.8
765,Tennessee,Knox County,Census Tract 58.09,2492,67.7,2.8,0.0,1.7,0.0,2.2,25.6,22.5
766,Tennessee,Knox County,Census Tract 58.10,1764,74.4,3.6,0.0,0.5,0.0,1.3,20.2,20.3
767,Tennessee,Knox County,Census Tract 58.11,1697,63.3,3.7,0.0,0.0,0.0,2.1,30.9,25.2
768,Tennessee,Knox County,Census Tract 58.13,3263,74.4,1.8,0.0,0.0,0.0,0.0,23.8,22.8
769,Tennessee,Knox County,Census Tract 58.14,1811,79.8,1.7,0.0,0.0,0.0,0.0,18.5,28.7
770,Tennessee,Knox County,Census Tract 58.15,1207,64.7,2.5,0.0,0.0,0.0,1.3,31.5,27.1
771,Tennessee,Knox County,Census Tract 59.03,2752,77.1,6.7,0.0,0.8,0.0,0.3,15.2,19.1
772,Tennessee,Knox County,Census Tract 59.06,1433,75.1,3.8,0.0,1.0,0.0,1.0,19.1,23.2
773,Tennessee,Knox County,Census Tract 59.07,3450,72.2,6.3,0.0,0.0,0.0,2.9,18.6,24.2
774,Tennessee,Knox County,Census Tract 59.08,2493,81.0,4.1,0.0,0.0,0.0,0.0,14.9,22.0
775,Tennessee,Knox County,Census Tract 59.09,1055,66.8,7.4,0.0,0.0,0.0,1.7,24.1,26.2
776,Tennessee,Knox County,Census Tract 59.10,1128,69.8,2.9,0.0,0.6,0.0,1.8,24.9,20.6
777,Tennessee,Knox County,Census Tract 59.11,1774,85.7,2.8,0.0,0.0,0.0,1.5,9.9,19.1
778,Tennessee,Knox County,Census Tract 59.12,2934,79.7,3.4,0.0,0.0,0.0,1.1,15.8,19.0
779,Tennessee,Knox County,Census Tract 60.01,2266,79.8,5.8,0.0,0.0,0.0,0.8,13.6,23.1
780,Tennessee,Knox County,Census Tract 60.02,3030,80.2,5.8,0.0,0.0,0.0,0.0,14.0,23.6
781,Tennessee,Knox County,Census Tract 60.03,2900,76.1,3.3,2.0,0.3,0.0,0.1,18.1,25.1
782,Tennessee,Knox County,Census Tract 61.02,2936,71.9,11.6,0.9,0.0,0.0,0.0,15.7,27.2
783,Tennessee,Knox County,Census Tract 61.03,1970,80.8,8.2,0.0,0.0,0.0,0.0,11.0,21.9
784,Tennessee,Knox County,Census Tract 61.04,3616,76.0,13.4,0.0,1.3,0.0,0.0,9.3,25.2
785,Tennessee,Knox County,Census Tract 62.02,2813,85.0,4.8,0.0,0.0,0.0,0.0,10.1,26.2
786,Tennessee,Knox County,Census Tract 62.03,2184,86.4,8.6,0.0,0.0,0.0,2.2,2.9,28.5
787,Tennessee,Knox County,Census Tract 62.05,2693,79.2,4.4,0.0,0.0,0.0,0.0,16.3,25.8
788,Tennessee,Knox County,Census Tract 62.06,3143,74.3,4.2,0.0,1.9,0.0,0.5,19.2,24.4
789,Tennessee,Knox County,Census Tract 62.07,2090,79.5,7.4,0.0,0.0,0.0,0.0,13.1,27.8
790,Tennessee,Knox County,Census Tract 62.08,2104,72.4,10.2,0.0,0.0,0.0,4.5,12.9,22.1
791,Tennessee,Knox County,Census Tract 63.01,1504,84.7,6.3,0.0,0.0,0.0,1.1,7.9,29.2
792,Tennessee,Knox County,Census Tract 63.02,1687,91.6,2.0,0.0,0.0,0.0,1.7,4.7,27.3
793,Tennessee,Knox County,Census Tract 64.01,2965,84.6,3.8,0.0,0.0,0.0,0.0,11.6,30.2
794,Tennessee,Knox County,Census Tract 64.02,2445,92.9,2.6,0.0,0.0,0.0,0.0,4.5,33.0
795,Tennessee,Knox County,Census Tract 64.03,1565,82.0,9.9,0.0,0.0,0.0,0.0,8.1,24.9
796,Tennessee,Knox County,Census Tract 65.01,1432,93.6,1.0,0.0,0.0,0.0,0.0,5.4,25.4
797,Tennessee,Knox County,Census Tract 65.02,1330,81.1,7.0,0.0,0.0,0.0,1.1,10.8,32.0
798,Tennessee,Knox County,Census Tract 66,1877,69.8,5.9,0.7,1.8,2.5,0.7,18.6,24.1
799,Tennessee,Knox County,Census Tract 67,1200,75.5,7.7,2.4,0.0,0.7,2.0,11.8,19.1
800,Tennessee,Knox County,Census Tract 68,1546,67.9,3.6,10.1,3.2,0.9,5.8,8.5,25.9
801,Tennessee,Knox County,Census Tract 69.01,1487,69.0,0.6,0.9,20.4,2.0,0.1,6.9,15.2
802,Tennessee,Knox County,Census Tract 69.02,1411,27.9,3.7,0.6,34.2,0.9,0.0,32.7,14.7
803,Tennessee,Knox County,Census Tract 69.03,710,58.7,10.3,0.0,21.8,1.4,0.0,7.7,18.7
804,Tennessee,Knox County,Census Tract 70,1195,58.5,8.5,0.1,10.7,0.0,4.7,17.5,17.4
805,Tennessee,Knox County,Census Tract 71,1954,73.8,1.5,0.0,0.8,2.0,0.4,21.5,16.5
806,Tennessee,Lake County,Census Tract 9601,925,88.6,3.5,0.0,1.3,0.0,3.0,3.6,20.8
807,Tennessee,Lake County,Census Tract 9602,727,78.4,16.2,0.0,3.4,0.0,0.3,1.7,21.8
808,Tennessee,Lauderdale County,Census Tract 501,542,83.9,8.7,0.0,1.7,0.0,0.0,5.7,23.5
809,Tennessee,Lauderdale County,Census Tract 502,1338,82.9,10.8,0.0,2.5,0.0,0.0,3.9,24.3
810,Tennessee,Lauderdale County,Census Tract 503,921,88.4,3.5,0.0,0.0,0.0,3.4,4.8,27.9
811,Tennessee,Lauderdale County,Census Tract 504,1093,86.4,9.6,0.5,0.0,0.0,3.6,0.0,33.7
812,Tennessee,Lauderdale County,Census Tract 505.03,1031,93.3,3.9,0.0,0.0,0.0,0.0,2.8,26.3
813,Tennessee,Lauderdale County,Census Tract 505.04,978,83.4,12.2,1.5,0.0,1.1,0.0,1.7,30.5
814,Tennessee,Lauderdale County,Census Tract 505.05,1193,68.5,21.3,0.0,0.0,0.0,4.1,6.1,19.8
815,Tennessee,Lauderdale County,Census Tract 505.06,991,88.7,9.0,0.4,0.6,0.0,0.0,1.3,23.4
816,Tennessee,Lauderdale County,Census Tract 506,642,90.7,3.4,1.2,3.0,0.0,0.0,1.7,29.4
817,Tennessee,Lawrence County,Census Tract 9601,2283,82.7,7.6,0.0,1.2,0.0,0.0,8.5,30.0
818,Tennessee,Lawrence County,Census Tract 9602,1202,71.6,9.0,0.0,0.0,0.0,0.0,19.4,37.2
819,Tennessee,Lawrence County,Census Tract 9603,2069,65.1,7.4,0.0,4.6,0.0,4.3,18.6,28.0
820,Tennessee,Lawrence County,Census Tract 9604.01,2533,77.4,10.9,0.0,2.3,0.0,0.0,9.5,17.3
821,Tennessee,Lawrence County,Census Tract 9604.02,2373,86.7,10.8,0.0,0.0,0.0,0.0,2.4,22.4
822,Tennessee,Lawrence County,Census Tract 9605.01,2019,77.7,2.6,0.0,0.8,3.5,0.8,14.7,22.8
823,Tennessee,Lawrence County,Census Tract 9605.02,1693,70.4,9.5,0.0,0.0,0.0,0.0,20.1,27.4
824,Tennessee,Lawrence County,Census Tract 9606,837,75.0,15.5,0.0,0.8,0.0,1.0,7.6,25.5
825,Tennessee,Lawrence County,Census Tract 9607,1724,81.6,10.7,0.7,1.0,0.0,0.3,5.7,26.2
826,Tennessee,Lawrence County,Census Tract 9608,1740,88.0,4.5,0.0,1.8,0.0,0.0,5.6,24.8
827,Tennessee,Lawrence County,Census Tract 9609,842,90.6,4.8,0.0,0.0,0.2,0.2,4.2,30.8
828,Tennessee,Lewis County,Census Tract 9701,2409,77.0,4.2,0.0,0.5,0.0,11.4,6.8,34.4
829,Tennessee,Lewis County,Census Tract 9702,3522,84.7,8.8,0.0,0.0,0.0,0.4,6.1,33.1
830,Tennessee,Lincoln County,Census Tract 9750,944,88.8,7.6,0.0,1.3,0.0,0.0,2.3,41.9
831,Tennessee,Lincoln County,Census Tract 9751,1230,83.3,6.3,0.2,0.2,0.0,0.0,10.0,32.9
832,Tennessee,Lincoln County,Census Tract 9752,826,70.5,9.2,0.0,1.0,0.0,2.3,17.1,38.6
833,Tennessee,Lincoln County,Census Tract 9753,2360,77.6,12.4,0.0,1.4,0.0,0.0,8.6,33.3
834,Tennessee,Lincoln County,Census Tract 9754,1568,85.8,3.7,0.0,0.0,0.0,0.8,9.8,23.0
835,Tennessee,Lincoln County,Census Tract 9755,2839,82.8,12.3,0.0,0.5,0.0,2.1,2.3,32.4
836,Tennessee,Lincoln County,Census Tract 9756.01,2823,78.9,10.7,1.4,0.0,0.0,2.0,7.0,27.9
837,Tennessee,Lincoln County,Census Tract 9756.02,1991,81.8,6.0,4.0,0.9,0.0,1.4,5.9,24.3
838,Tennessee,Lincoln County,Census Tract 9757,1383,90.8,4.3,0.0,3.8,0.0,0.0,1.0,33.0
839,Tennessee,Loudon County,Census Tract 601,2865,82.4,1.9,0.0,0.0,0.0,1.4,14.3,22.3
840,Tennessee,Loudon County,Census Tract 602.01,2365,79.9,10.1,0.0,0.8,0.0,0.1,9.2,21.6
841,Tennessee,Loudon County,Census Tract 602.03,1395,78.5,14.3,0.0,0.0,0.0,0.0,7.2,25.5
842,Tennessee,Loudon County,Census Tract 602.04,2699,77.2,6.2,0.0,0.0,0.0,1.1,15.5,18.4
843,Tennessee,Loudon County,Census Tract 603.01,1983,79.6,5.6,0.0,1.3,0.0,1.9,11.6,24.8
844,Tennessee,Loudon County,Census Tract 603.03,2318,81.9,12.0,0.0,0.5,0.0,0.0,5.6,31.0
845,Tennessee,Loudon County,Census Tract 603.04,1580,64.6,5.1,0.0,0.1,0.0,3.8,26.5,26.7
846,Tennessee,Loudon County,Census Tract 604,2617,77.8,7.4,0.0,0.0,0.0,0.0,14.8,26.8
847,Tennessee,Loudon County,Census Tract 605.02,1502,92.3,2.1,0.0,0.0,0.0,0.0,5.7,28.7
848,Tennessee,Loudon County,Census Tract 605.03,1377,85.0,10.5,0.0,1.0,0.0,1.1,2.4,19.2
849,Tennessee,Loudon County,Census Tract 605.04,874,61.1,12.9,0.0,0.0,0.0,2.9,23.1,24.0
850,Tennessee,Loudon County,Census Tract 605.05,443,78.1,0.0,0.0,2.0,0.0,1.8,18.1,26.3
851,Tennessee,Loudon County,Census Tract 606,2292,80.5,8.6,0.0,0.0,0.0,0.8,10.1,21.7
852,Tennessee,Loudon County,Census Tract 607,1320,86.4,3.2,0.0,0.0,0.0,0.0,10.5,27.8
853,Tennessee,McMinn County,Census Tract 9701.02,2351,86.9,4.6,0.0,1.8,0.0,0.2,6.5,23.8
854,Tennessee,McMinn County,Census Tract 9701.03,1565,92.2,1.0,0.0,0.0,0.0,0.0,6.8,22.4
855,Tennessee,McMinn County,Census Tract 9701.04,1406,84.0,8.9,0.0,0.7,0.0,0.4,6.0,28.6
856,Tennessee,McMinn County,Census Tract 9702.01,721,83.9,5.4,0.0,3.5,0.0,0.0,7.2,15.6
857,Tennessee,McMinn County,Census Tract 9702.02,1713,92.0,4.4,0.0,0.8,0.0,0.0,2.8,24.2
858,Tennessee,McMinn County,Census Tract 9703,1516,74.1,10.5,0.0,5.3,0.0,1.8,8.2,20.3
859,Tennessee,McMinn County,Census Tract 9704.01,1892,79.8,10.8,0.0,0.1,0.0,2.8,6.6,24.0
860,Tennessee,McMinn County,Census Tract 9704.02,2441,77.5,12.0,0.0,6.5,0.0,0.1,4.0,23.0
861,Tennessee,McMinn County,Census Tract 9705,1707,79.0,14.6,0.0,2.9,0.0,0.2,3.2,29.0
862,Tennessee,McMinn County,Census Tract 9706.01,1209,91.0,5.6,0.0,0.0,0.0,0.0,3.4,23.6
863,Tennessee,McMinn County,Census Tract 9706.02,1124,90.4,5.0,0.0,1.0,0.0,0.0,3.6,27.4
864,Tennessee,McMinn County,Census Tract 9707,2023,86.0,9.1,0.0,0.9,0.0,0.0,4.0,26.0
865,Tennessee,McMinn County,Census Tract 9708.01,1736,88.3,6.0,0.0,0.0,0.0,0.0,5.6,28.0
866,Tennessee,McMinn County,Census Tract 9708.02,1851,77.7,7.9,0.0,1.7,0.0,0.0,12.6,24.5
867,Tennessee,McNairy County,Census Tract 9301,1714,89.2,7.5,0.0,0.1,0.0,0.0,3.3,28.4
868,Tennessee,McNairy County,Census Tract 9302,1131,75.5,13.3,0.0,0.0,0.0,0.3,11.0,33.8
869,Tennessee,McNairy County,Census Tract 9303,1121,74.0,2.8,0.0,0.0,0.0,0.8,22.4,29.7
870,Tennessee,McNairy County,Census Tract 9304,709,80.8,6.3,0.0,0.6,0.0,2.8,9.4,23.8
871,Tennessee,McNairy County,Census Tract 9305.01,971,80.8,13.5,0.0,0.0,0.0,0.0,5.7,28.7
872,Tennessee,McNairy County,Census Tract 9305.02,1990,73.0,22.5,0.0,1.3,0.0,0.0,3.3,20.2
873,Tennessee,McNairy County,Census Tract 9306,1565,79.2,13.4,0.0,0.0,0.2,0.0,7.3,28.7
874,Tennessee,McNairy County,Census Tract 9307,1350,78.4,4.6,1.2,0.3,0.0,0.2,15.3,25.0
875,Tennessee,Macon County,Census Tract 9701,1792,74.1,18.3,0.0,1.7,0.0,2.5,3.3,33.2
876,Tennessee,Macon County,Census Tract 9702,4041,77.8,15.6,0.0,0.3,0.0,0.6,5.6,35.5
877,Tennessee,Macon County,Census Tract 9703.01,1880,77.3,14.4,0.0,2.4,0.0,2.4,3.5,28.5
878,Tennessee,Macon County,Census Tract 9703.02,2009,83.4,9.3,0.0,0.0,0.0,0.0,7.3,32.4
879,Tennessee,Macon County,Census Tract 9704,2160,68.2,21.3,0.4,0.3,0.0,1.7,8.1,42.7
880,Tennessee,Madison County,Census Tract 1,1669,69.0,9.2,5.8,0.0,0.0,10.4,5.6,22.5
881,Tennessee,Madison County,Census Tract 2,2314,64.0,17.4,0.8,5.1,0.0,6.8,5.8,14.5
882,Tennessee,Madison County,Census Tract 3,2429,70.2,15.4,0.0,0.9,0.0,3.1,10.5,15.5
883,Tennessee,Madison County,Census Tract 4,1025,63.7,14.0,4.8,7.3,0.0,6.7,3.5,18.0
884,Tennessee,Madison County,Census Tract 5,1124,54.4,10.6,6.0,17.5,0.0,4.3,7.2,24.2
885,Tennessee,Madison County,Census Tract 6,815,63.9,9.4,0.0,6.9,0.0,5.0,14.7,18.9
886,Tennessee,Madison County,Census Tract 7,1461,76.5,5.1,0.2,0.3,0.0,1.4,16.4,14.5
887,Tennessee,Madison County,Census Tract 8,208,73.1,13.9,0.0,9.1,0.0,0.0,3.8,20.3
888,Tennessee,Madison County,Census Tract 9,581,74.4,21.0,0.0,4.6,0.0,0.0,0.0,19.8
889,Tennessee,Madison County,Census Tract 10,670,64.6,17.8,6.4,0.0,0.0,3.4,7.8,14.6
890,Tennessee,Madison County,Census Tract 11,206,41.3,26.7,0.0,4.9,0.0,27.2,0.0,23.1
891,Tennessee,Madison County,Census Tract 13,2647,81.1,9.0,0.0,2.6,0.0,2.4,4.9,21.6
892,Tennessee,Madison County,Census Tract 14.01,664,87.2,12.2,0.0,0.0,0.0,0.0,0.6,19.5
893,Tennessee,Madison County,Census Tract 14.02,1359,84.3,7.1,0.5,0.0,0.0,0.0,8.1,15.9
894,Tennessee,Madison County,Census Tract 15.01,2711,80.9,3.2,0.0,0.0,0.0,2.2,13.7,17.4
895,Tennessee,Madison County,Census Tract 15.02,2818,94.4,0.8,0.0,0.9,0.0,0.7,3.2,31.5
896,Tennessee,Madison County,Census Tract 16.03,1160,84.1,4.7,0.0,0.0,0.0,4.3,6.8,14.9
897,Tennessee,Madison County,Census Tract 16.04,1286,79.6,8.8,0.0,0.0,0.0,0.7,10.9,20.5
898,Tennessee,Madison County,Census Tract 16.05,1812,65.5,7.0,0.3,14.4,0.4,4.2,8.2,12.9
899,Tennessee,Madison County,Census Tract 16.07,2622,60.3,17.5,0.0,0.0,0.0,0.0,22.2,24.3
900,Tennessee,Madison County,Census Tract 16.08,1182,85.3,4.2,0.0,0.0,0.0,3.4,7.1,24.5
901,Tennessee,Madison County,Census Tract 16.09,760,92.9,0.8,0.0,0.0,0.0,1.1,5.3,21.5
902,Tennessee,Madison County,Census Tract 16.10,3486,83.1,3.3,0.0,0.7,0.0,3.6,9.2,23.7
903,Tennessee,Madison County,Census Tract 16.11,1257,80.9,6.8,0.0,0.0,0.0,0.0,12.3,18.3
904,Tennessee,Madison County,Census Tract 16.12,3866,76.3,13.7,0.0,0.0,0.0,3.9,6.2,14.9
905,Tennessee,Madison County,Census Tract 17,1139,72.7,13.5,0.0,0.0,0.0,5.1,8.7,22.8
906,Tennessee,Madison County,Census Tract 18,1252,76.6,16.0,0.0,0.0,0.0,0.0,7.4,26.3
907,Tennessee,Madison County,Census Tract 19,1866,86.1,10.6,0.0,0.0,0.0,0.0,3.4,26.9
908,Tennessee,Marion County,Census Tract 501.01,1613,78.0,7.1,0.3,0.0,0.0,0.0,14.6,34.5
909,Tennessee,Marion County,Census Tract 501.02,2715,78.6,3.9,0.0,2.3,0.0,3.8,11.5,40.5
910,Tennessee,Marion County,Census Tract 502.01,1322,69.6,7.6,6.8,0.0,0.0,1.1,14.9,38.9
911,Tennessee,Marion County,Census Tract 502.03,1047,82.8,11.2,0.6,0.0,0.0,0.0,5.4,38.5
912,Tennessee,Marion County,Census Tract 502.04,1496,70.7,5.3,0.0,0.0,0.0,0.9,23.1,31.4
913,Tennessee,Marion County,Census Tract 503.01,2268,69.1,20.0,0.0,1.3,0.8,2.2,6.6,24.7
914,Tennessee,Marion County,Census Tract 503.02,1278,73.4,7.7,0.0,0.0,0.0,0.3,18.6,30.0
915,Tennessee,Marshall County,Census Tract 9550,4402,71.2,3.8,0.0,1.9,0.0,1.2,21.9,33.1
916,Tennessee,Marshall County,Census Tract 9551,3136,86.3,5.4,0.0,0.0,0.0,0.0,8.3,32.6
917,Tennessee,Marshall County,Census Tract 9552,3378,70.8,9.7,0.0,0.8,0.0,1.0,17.8,25.6
918,Tennessee,Marshall County,Census Tract 9553,1572,79.8,10.9,0.0,0.0,0.0,0.0,9.3,31.6
919,Tennessee,Marshall County,Census Tract 9554,2210,86.7,1.8,0.0,0.0,0.0,1.3,10.1,24.3
920,Tennessee,Marshall County,Census Tract 9555,1940,78.0,11.5,0.0,1.1,0.0,0.2,9.2,31.0
921,Tennessee,Maury County,Census Tract 101,1681,79.9,3.7,0.0,0.5,0.0,0.7,15.2,36.0
922,Tennessee,Maury County,Census Tract 102.01,5191,75.2,3.8,0.9,0.0,0.0,0.3,19.8,30.4
923,Tennessee,Maury County,Census Tract 102.03,2709,62.6,14.2,0.0,0.0,0.0,0.0,23.2,28.0
924,Tennessee,Maury County,Census Tract 102.04,6235,80.1,5.1,0.0,0.0,0.0,0.6,14.2,29.0
925,Tennessee,Maury County,Census Tract 102.05,1253,80.1,7.4,0.0,0.0,0.0,0.0,12.5,31.1
926,Tennessee,Maury County,Census Tract 103.01,4573,75.7,12.2,0.9,0.0,0.0,0.6,10.6,31.6
927,Tennessee,Maury County,Census Tract 103.02,1702,85.2,1.1,0.0,1.0,0.0,0.0,12.7,29.7
928,Tennessee,Maury County,Census Tract 104.01,1972,67.4,4.6,0.0,0.0,0.0,1.7,26.3,25.7
929,Tennessee,Maury County,Census Tract 104.02,1789,86.7,3.5,0.0,1.3,0.0,1.3,7.1,32.5
930,Tennessee,Maury County,Census Tract 105,2036,59.0,12.1,0.0,0.0,0.0,0.0,28.9,27.0
