,GEO_0,GEO_1,GEO_2,pop,LT18_0_disab,18to64_0_disab,GT64_0_disab,disable_pct
977,Kentucky,Madison County,Census Tract 113.03,3511,559,1826,415,0.2025
978,Kentucky,Madison County,Census Tract 113.04,1761,266,961,225,0.1755
979,Kentucky,Madison County,Census Tract 114.01,3005,832,1429,406,0.1125
980,Kentucky,Madison County,Census Tract 114.02,1966,440,1075,116,0.1704
981,Kentucky,Magoffin County,Census Tract 9701,1564,323,737,162,0.2187
982,Kentucky,Magoffin County,Census Tract 9702.01,2348,461,748,249,0.379
983,Kentucky,Magoffin County,Census Tract 9702.02,2180,418,907,186,0.3069
984,Kentucky,Magoffin County,Census Tract 9703,2920,590,1269,190,0.2983
985,Kentucky,Magoffin County,Census Tract 9704,2215,537,747,193,0.3332
986,Kentucky,Marion County,Census Tract 9702,4614,1090,2108,378,0.225
987,Kentucky,Marion County,Census Tract 9703,2035,446,1094,234,0.1283
988,Kentucky,Marion County,Census Tract 9704,2999,711,1582,338,0.1227
989,Kentucky,Marion County,Census Tract 9705,1854,503,864,182,0.1645
990,Kentucky,Marion County,Census Tract 9707,5298,1180,2344,725,0.198
991,Kentucky,Marion County,Census Tract 9708,2200,376,1033,151,0.2909
992,Kentucky,Marshall County,Census Tract 9501.01,2650,555,1354,311,0.1623
993,Kentucky,Marshall County,Census Tract 9501.02,2208,406,1042,201,0.2532
994,Kentucky,Marshall County,Census Tract 9502,4833,1020,2359,596,0.1775
995,Kentucky,Marshall County,Census Tract 9503,4222,751,2061,723,0.1627
996,Kentucky,Marshall County,Census Tract 9504,5225,869,2564,925,0.1659
997,Kentucky,Marshall County,Census Tract 9505.01,2984,431,1656,422,0.1592
998,Kentucky,Marshall County,Census Tract 9505.02,2737,498,1057,467,0.2612
999,Kentucky,Marshall County,Census Tract 9506.01,3002,735,1419,371,0.1589
1000,Kentucky,Marshall County,Census Tract 9506.02,2364,312,849,290,0.3862
1001,Kentucky,Marshall County,Census Tract 9506.03,1045,117,362,183,0.3665
1002,Kentucky,Martin County,Census Tract 9501,3617,997,1457,217,0.2615
1003,Kentucky,Martin County,Census Tract 9502.01,1959,445,572,202,0.3777
1004,Kentucky,Martin County,Census Tract 9502.02,3075,448,1449,138,0.3382
1005,Kentucky,Martin County,Census Tract 9503,952,181,310,101,0.3782
1006,Kentucky,Mason County,Census Tract 9601,2787,525,1173,389,0.2512
1007,Kentucky,Mason County,Census Tract 9602,3498,783,1564,267,0.2527
1008,Kentucky,Mason County,Census Tract 9603,3617,518,1478,664,0.2646
1009,Kentucky,Mason County,Census Tract 9604,4878,1193,2266,571,0.1738
1010,Kentucky,Mason County,Census Tract 9605,1917,403,1052,166,0.1544
1011,Kentucky,Meade County,Census Tract 9701,1127,153,613,46,0.2795
1012,Kentucky,Meade County,Census Tract 9702,1834,792,664,22,0.1941
1013,Kentucky,Meade County,Census Tract 9703.01,3396,750,1660,202,0.2309
1014,Kentucky,Meade County,Census Tract 9703.02,6471,1395,3734,441,0.1392
1015,Kentucky,Meade County,Census Tract 9704.01,5091,830,2750,363,0.2255
1016,Kentucky,Meade County,Census Tract 9704.03,4612,1006,1969,592,0.2266
1017,Kentucky,Meade County,Census Tract 9704.04,3406,514,1869,513,0.1497
1018,Kentucky,Meade County,Census Tract 9705,3405,643,1734,332,0.2044
1019,Kentucky,Meade County,Census Tract 9801,41,0,6,28,0.1707
1020,Kentucky,Menifee County,Census Tract 9601,3887,725,1506,469,0.3054
1021,Kentucky,Menifee County,Census Tract 9602,2287,488,1218,217,0.1592
1022,Kentucky,Mercer County,Census Tract 9601,4708,1068,2432,494,0.1517
1023,Kentucky,Mercer County,Census Tract 9602,6092,1426,3210,609,0.139
1024,Kentucky,Mercer County,Census Tract 9603,3630,738,1769,551,0.1576
1025,Kentucky,Mercer County,Census Tract 9604,5049,1042,2715,630,0.1311
1026,Kentucky,Mercer County,Census Tract 9605,3329,514,1712,493,0.1832
1027,Kentucky,Metcalfe County,Census Tract 9601,2388,589,850,254,0.291
1028,Kentucky,Metcalfe County,Census Tract 9602,2717,509,1542,374,0.1075
1029,Kentucky,Metcalfe County,Census Tract 9603,5249,1089,2462,485,0.2311
1030,Kentucky,Monroe County,Census Tract 9301,1955,464,956,231,0.1555
1031,Kentucky,Monroe County,Census Tract 9302,2246,647,951,151,0.2213
1032,Kentucky,Monroe County,Census Tract 9303,2683,558,1268,232,0.2329
1033,Kentucky,Monroe County,Census Tract 9304,4280,922,1879,398,0.2526
1034,Kentucky,Montgomery County,Census Tract 9201,3541,806,1650,379,0.1994
1035,Kentucky,Montgomery County,Census Tract 9202.01,3576,654,2000,235,0.1921
1036,Kentucky,Montgomery County,Census Tract 9202.02,4298,813,2363,200,0.2145
1037,Kentucky,Montgomery County,Census Tract 9203.01,2948,584,1585,241,0.1825
1038,Kentucky,Montgomery County,Census Tract 9203.02,6449,1096,3286,505,0.2422
1039,Kentucky,Montgomery County,Census Tract 9204,4638,1377,1952,352,0.2063
1040,Kentucky,Montgomery County,Census Tract 9205,2613,651,1154,251,0.2132
1041,Kentucky,Morgan County,Census Tract 9501,2592,459,1167,186,0.3009
1042,Kentucky,Morgan County,Census Tract 9502,2342,611,1120,171,0.1879
1043,Kentucky,Morgan County,Census Tract 9503,2380,563,986,189,0.2697
1044,Kentucky,Morgan County,Census Tract 9504,3033,541,1331,313,0.2796
1045,Kentucky,Morgan County,Census Tract 9505,2019,490,998,170,0.1788
1046,Kentucky,Muhlenberg County,Census Tract 9601,1074,188,367,225,0.2737
1047,Kentucky,Muhlenberg County,Census Tract 9602.01,3075,481,1763,331,0.1626
1048,Kentucky,Muhlenberg County,Census Tract 9602.02,3221,799,1500,304,0.1919
1049,Kentucky,Muhlenberg County,Census Tract 9603,3817,766,1831,431,0.2067
1050,Kentucky,Muhlenberg County,Census Tract 9604,4616,951,1817,600,0.2704
1051,Kentucky,Muhlenberg County,Census Tract 9605,3134,657,1145,293,0.3315
1052,Kentucky,Muhlenberg County,Census Tract 9606,3253,535,1864,349,0.1552
1053,Kentucky,Muhlenberg County,Census Tract 9607,3452,761,1446,331,0.2648
1054,Kentucky,Muhlenberg County,Census Tract 9608,1969,452,1001,305,0.1072
1055,Kentucky,Muhlenberg County,Census Tract 9609,1747,342,849,132,0.2427
1056,Kentucky,Nelson County,Census Tract 9301,3911,715,2018,464,0.1826
1057,Kentucky,Nelson County,Census Tract 9302.01,6831,1619,3540,719,0.1395
1058,Kentucky,Nelson County,Census Tract 9302.02,2391,606,1186,292,0.1284
1059,Kentucky,Nelson County,Census Tract 9303.01,4908,1078,2383,477,0.1976
1060,Kentucky,Nelson County,Census Tract 9303.03,3339,644,1856,355,0.145
1061,Kentucky,Nelson County,Census Tract 9303.04,6989,1378,3707,982,0.1319
1062,Kentucky,Nelson County,Census Tract 9303.05,1740,374,917,244,0.1178
1063,Kentucky,Nelson County,Census Tract 9304,4015,1047,1931,415,0.1549
1064,Kentucky,Nelson County,Census Tract 9305,6243,1336,3445,589,0.1398
1065,Kentucky,Nelson County,Census Tract 9306,3481,852,1965,287,0.1083
1066,Kentucky,Nelson County,Census Tract 9307,3416,798,1741,440,0.1279
1067,Kentucky,Nicholas County,Census Tract 9601,2251,559,1094,133,0.2066
1068,Kentucky,Nicholas County,Census Tract 9602,5373,1116,2527,536,0.2222
1069,Kentucky,Ohio County,Census Tract 9201,2891,565,1593,268,0.1608
1070,Kentucky,Ohio County,Census Tract 9202,3424,644,1538,561,0.1989
1071,Kentucky,Ohio County,Census Tract 9203,4112,1206,1883,361,0.161
1072,Kentucky,Ohio County,Census Tract 9204,2313,444,1000,159,0.307
1073,Kentucky,Ohio County,Census Tract 9205.01,3635,743,1985,284,0.1714
1074,Kentucky,Ohio County,Census Tract 9205.02,3675,946,1724,264,0.2016
1075,Kentucky,Ohio County,Census Tract 9206,1933,390,874,157,0.2649
1076,Kentucky,Ohio County,Census Tract 9207,1469,391,646,128,0.2069
1077,Kentucky,Oldham County,Census Tract 301,2393,455,1154,366,0.1747
1078,Kentucky,Oldham County,Census Tract 302,1388,243,769,158,0.1571
1079,Kentucky,Oldham County,Census Tract 303.01,3965,915,2293,224,0.1344
1080,Kentucky,Oldham County,Census Tract 303.02,5184,1295,2848,556,0.0936
1081,Kentucky,Oldham County,Census Tract 304.01,6864,1428,3521,1142,0.1126
1082,Kentucky,Oldham County,Census Tract 304.02,3711,1127,1887,305,0.1056
1083,Kentucky,Oldham County,Census Tract 305.01,4482,1053,2598,437,0.0879
1084,Kentucky,Oldham County,Census Tract 305.02,5195,1313,2708,624,0.1059
1085,Kentucky,Oldham County,Census Tract 306.01,7564,2160,4154,724,0.0695
1086,Kentucky,Oldham County,Census Tract 306.02,5371,1303,2832,686,0.1024
1087,Kentucky,Oldham County,Census Tract 307.01,2942,893,1520,374,0.0527
1088,Kentucky,Oldham County,Census Tract 307.03,3986,1007,2349,413,0.0544
1089,Kentucky,Oldham County,Census Tract 307.04,2815,700,1612,278,0.0799
1090,Kentucky,Oldham County,Census Tract 308.01,4799,1436,2439,456,0.0975
1091,Kentucky,Oldham County,Census Tract 308.02,4656,1181,2394,537,0.1168
1092,Kentucky,Owen County,Census Tract 9701,3052,687,1241,305,0.2683
1093,Kentucky,Owen County,Census Tract 9702.01,2372,670,983,418,0.1269
1094,Kentucky,Owen County,Census Tract 9702.02,2765,445,1604,211,0.1826
1095,Kentucky,Owen County,Census Tract 9703,3044,602,1612,353,0.1567
1096,Kentucky,Owsley County,Census Tract 9301,2170,343,692,204,0.429
1097,Kentucky,Owsley County,Census Tract 9302,1722,398,604,143,0.3351
1098,Kentucky,Pendleton County,Census Tract 9301.01,3202,547,1572,340,0.232
1099,Kentucky,Pendleton County,Census Tract 9301.02,3577,963,1726,366,0.1459
1100,Kentucky,Pendleton County,Census Tract 9302,2825,563,1302,233,0.2573
1101,Kentucky,Pendleton County,Census Tract 9303,5026,1152,2157,522,0.2378
1102,Kentucky,Perry County,Census Tract 9703,3247,682,1268,145,0.3548
1103,Kentucky,Perry County,Census Tract 9704,3781,835,1557,242,0.3034
1104,Kentucky,Perry County,Census Tract 9705.01,3148,844,1279,131,0.284
1105,Kentucky,Perry County,Census Tract 9705.02,2331,433,1014,66,0.3509
1106,Kentucky,Perry County,Census Tract 9706.01,2226,564,847,66,0.3365
1107,Kentucky,Perry County,Census Tract 9706.02,2176,352,898,239,0.3157
1108,Kentucky,Perry County,Census Tract 9707,1897,368,759,178,0.3121
1109,Kentucky,Perry County,Census Tract 9708,2251,311,982,429,0.235
1110,Kentucky,Perry County,Census Tract 9709,1573,332,634,109,0.3166
1111,Kentucky,Perry County,Census Tract 9710,4276,884,1880,251,0.2949
1112,Kentucky,Pike County,Census Tract 9301,2657,460,1141,355,0.2638
1113,Kentucky,Pike County,Census Tract 9302.01,3404,727,1648,221,0.2374
1114,Kentucky,Pike County,Census Tract 9302.02,3601,785,1669,248,0.2497
1115,Kentucky,Pike County,Census Tract 9303.01,1480,176,970,81,0.1709
1116,Kentucky,Pike County,Census Tract 9303.02,1822,148,925,56,0.3804
1117,Kentucky,Pike County,Census Tract 9304,2941,403,1557,237,0.253
1118,Kentucky,Pike County,Census Tract 9305,2757,600,1273,234,0.2358
1119,Kentucky,Pike County,Census Tract 9306,3497,556,1489,328,0.3214
1120,Kentucky,Pike County,Census Tract 9307,2057,399,743,136,0.3787
1121,Kentucky,Pike County,Census Tract 9308,2326,485,817,282,0.319
1122,Kentucky,Pike County,Census Tract 9309,1452,227,656,73,0.3416
1123,Kentucky,Pike County,Census Tract 9310,1607,175,467,260,0.4387
1124,Kentucky,Pike County,Census Tract 9311.01,1807,352,790,140,0.2905
1125,Kentucky,Pike County,Census Tract 9311.02,1807,267,768,187,0.3237
1126,Kentucky,Pike County,Census Tract 9312,4191,866,1597,527,0.2866
1127,Kentucky,Pike County,Census Tract 9313,2167,339,956,140,0.3378
1128,Kentucky,Pike County,Census Tract 9314,2363,442,1164,217,0.2285
1129,Kentucky,Pike County,Census Tract 9315,3578,688,1573,287,0.2879
1130,Kentucky,Pike County,Census Tract 9316,1586,300,705,142,0.2768
1131,Kentucky,Pike County,Census Tract 9317,3139,772,976,407,0.3135
1132,Kentucky,Pike County,Census Tract 9318,3341,631,1189,280,0.3714
1133,Kentucky,Pike County,Census Tract 9319,2411,390,921,311,0.3273
1134,Kentucky,Powell County,Census Tract 9701.01,1839,517,764,166,0.2132
1135,Kentucky,Powell County,Census Tract 9701.02,4542,980,2147,295,0.2466
1136,Kentucky,Powell County,Census Tract 9702.01,3338,805,1261,241,0.3089
1137,Kentucky,Powell County,Census Tract 9702.02,2961,665,1464,181,0.2199
1138,Kentucky,Pulaski County,Census Tract 9301.01,2737,624,1310,178,0.2284
1139,Kentucky,Pulaski County,Census Tract 9301.02,3343,792,1682,273,0.1783
1140,Kentucky,Pulaski County,Census Tract 9302,5293,1254,2220,543,0.2411
1141,Kentucky,Pulaski County,Census Tract 9303.01,2341,349,1057,440,0.2114
1142,Kentucky,Pulaski County,Census Tract 9303.02,2850,563,1062,257,0.3396
1143,Kentucky,Pulaski County,Census Tract 9304.01,3425,500,1369,440,0.3258
1144,Kentucky,Pulaski County,Census Tract 9304.03,2816,588,1372,210,0.2294
1145,Kentucky,Pulaski County,Census Tract 9304.04,3651,792,2051,390,0.1145
1146,Kentucky,Pulaski County,Census Tract 9305.03,4028,1078,2076,319,0.1378
1147,Kentucky,Pulaski County,Census Tract 9305.04,3417,708,1520,534,0.1917
1148,Kentucky,Pulaski County,Census Tract 9305.05,3571,579,1636,629,0.2036
1149,Kentucky,Pulaski County,Census Tract 9305.06,2716,629,1178,154,0.278
1150,Kentucky,Pulaski County,Census Tract 9306,3977,966,1828,273,0.2288
1151,Kentucky,Pulaski County,Census Tract 9307,4649,1096,2469,248,0.1798
1152,Kentucky,Pulaski County,Census Tract 9308.01,3445,862,1590,243,0.2177
1153,Kentucky,Pulaski County,Census Tract 9308.02,2748,717,964,92,0.3548
1154,Kentucky,Pulaski County,Census Tract 9309,2648,678,908,314,0.2825
1155,Kentucky,Pulaski County,Census Tract 9310,1605,260,778,140,0.266
1156,Kentucky,Pulaski County,Census Tract 9311.01,2939,331,1337,455,0.2776
1157,Kentucky,Pulaski County,Census Tract 9311.03,1342,240,561,117,0.3159
1158,Kentucky,Pulaski County,Census Tract 9311.04,1408,227,552,251,0.2685
1159,Kentucky,Robertson County,Census Tract 9701,2225,580,1080,193,0.1672
1160,Kentucky,Rockcastle County,Census Tract 9501,3109,690,1310,272,0.2692
1161,Kentucky,Rockcastle County,Census Tract 9502.01,3272,658,1686,374,0.1693
1162,Kentucky,Rockcastle County,Census Tract 9502.02,3047,564,1263,354,0.2842
1163,Kentucky,Rockcastle County,Census Tract 9503,3835,662,1775,511,0.2313
1164,Kentucky,Rockcastle County,Census Tract 9504,2606,595,1296,190,0.2015
1165,Kentucky,Rowan County,Census Tract 9501,6270,1476,3294,434,0.17
1166,Kentucky,Rowan County,Census Tract 9502.01,3302,631,1536,500,0.1923
1167,Kentucky,Rowan County,Census Tract 9502.02,5398,598,3770,94,0.1734
1168,Kentucky,Rowan County,Census Tract 9503.01,2099,227,1250,116,0.2411
1169,Kentucky,Rowan County,Census Tract 9503.02,3288,635,1502,424,0.2211
1170,Kentucky,Rowan County,Census Tract 9504,3746,953,1537,291,0.2576
1171,Kentucky,Russell County,Census Tract 9601.01,3903,1021,1643,355,0.2265
1172,Kentucky,Russell County,Census Tract 9601.02,5394,1081,2754,488,0.1986
1173,Kentucky,Russell County,Census Tract 9602,1756,375,682,316,0.2181
1174,Kentucky,Russell County,Census Tract 9603,3702,647,1480,413,0.3139
1175,Kentucky,Russell County,Census Tract 9604,3260,747,1367,318,0.254
1176,Kentucky,Scott County,Census Tract 401.01,1755,236,967,128,0.2416
1177,Kentucky,Scott County,Census Tract 401.02,1960,461,770,74,0.3342
1178,Kentucky,Scott County,Census Tract 402.03,4829,1101,2774,422,0.1102
1179,Kentucky,Scott County,Census Tract 402.05,5454,1519,3088,199,0.1188
1180,Kentucky,Scott County,Census Tract 402.07,1305,232,649,239,0.1418
1181,Kentucky,Scott County,Census Tract 402.08,2721,453,1468,182,0.2271
1182,Kentucky,Scott County,Census Tract 402.09,1923,198,1263,109,0.1836
1183,Kentucky,Scott County,Census Tract 402.10,1974,497,846,91,0.2736
1184,Kentucky,Scott County,Census Tract 403.01,3463,895,2178,104,0.0826
1185,Kentucky,Scott County,Census Tract 403.02,2919,861,1553,146,0.123
1186,Kentucky,Scott County,Census Tract 403.03,4262,1076,2242,260,0.1605
1187,Kentucky,Scott County,Census Tract 404,3565,778,1874,385,0.1481
1188,Kentucky,Scott County,Census Tract 405.01,2803,418,1349,503,0.1902
1189,Kentucky,Scott County,Census Tract 405.02,4932,1111,2684,430,0.1433
1190,Kentucky,Scott County,Census Tract 406.01,3532,765,1908,539,0.0906
1191,Kentucky,Scott County,Census Tract 406.04,2846,790,1246,312,0.175
1192,Kentucky,Scott County,Census Tract 406.05,2707,707,1431,314,0.0942
1193,Kentucky,Scott County,Census Tract 406.06,2926,745,1657,105,0.1432
1194,Kentucky,Scott County,Census Tract 406.07,3345,657,1902,328,0.1369
1195,Kentucky,Shelby County,Census Tract 401.01,3845,929,1863,445,0.1581
1196,Kentucky,Shelby County,Census Tract 401.02,4508,794,2521,529,0.1473
1197,Kentucky,Shelby County,Census Tract 402.01,3052,485,1732,494,0.1117
1198,Kentucky,Shelby County,Census Tract 402.02,5038,1083,2845,312,0.1584
1199,Kentucky,Shelby County,Census Tract 403.01,5282,1095,2928,397,0.1632
1200,Kentucky,Shelby County,Census Tract 403.02,3621,934,2128,147,0.1138
1201,Kentucky,Shelby County,Census Tract 404.02,4089,971,1785,859,0.1159
1202,Kentucky,Shelby County,Census Tract 404.03,3989,838,1998,562,0.1482
1203,Kentucky,Shelby County,Census Tract 404.04,4536,1269,2541,221,0.1113
1204,Kentucky,Shelby County,Census Tract 405.01,3004,629,1716,408,0.0836
1205,Kentucky,Shelby County,Census Tract 405.03,4030,779,2336,395,0.129
1206,Kentucky,Shelby County,Census Tract 405.04,2785,554,1532,446,0.0908
1207,Kentucky,Simpson County,Census Tract 9701,2634,546,1309,278,0.1902
1208,Kentucky,Simpson County,Census Tract 9702,5178,1394,2930,383,0.091
1209,Kentucky,Simpson County,Census Tract 9703,4660,941,2394,632,0.1487
1210,Kentucky,Simpson County,Census Tract 9704.01,4686,1115,2238,649,0.146
1211,Kentucky,Simpson County,Census Tract 9704.02,2449,467,1125,184,0.2748
1212,Kentucky,Spencer County,Census Tract 801.01,5074,999,2915,562,0.1179
1213,Kentucky,Spencer County,Census Tract 801.02,6451,1269,3400,998,0.1215
1214,Kentucky,Spencer County,Census Tract 801.03,2135,358,1065,191,0.244
1215,Kentucky,Spencer County,Census Tract 802,6439,1569,3426,566,0.1364
1216,Kentucky,Taylor County,Census Tract 9201,2651,752,851,238,0.3055
1217,Kentucky,Taylor County,Census Tract 9202,2884,686,1568,322,0.1068
1218,Kentucky,Taylor County,Census Tract 9203,4755,948,1914,661,0.2591
1219,Kentucky,Taylor County,Census Tract 9204.01,4611,874,2285,522,0.2017
1220,Kentucky,Taylor County,Census Tract 9204.02,4160,883,1691,393,0.2868
1221,Kentucky,Taylor County,Census Tract 9205.01,2835,611,1664,257,0.1069
1222,Kentucky,Taylor County,Census Tract 9205.02,4055,751,1888,522,0.2205
1223,Kentucky,Todd County,Census Tract 9501,2589,527,1084,351,0.2422
1224,Kentucky,Todd County,Census Tract 9502,5475,1629,2438,504,0.1651
1225,Kentucky,Todd County,Census Tract 9503,2521,631,1259,281,0.1388
1226,Kentucky,Todd County,Census Tract 9504,1734,458,948,116,0.1223
1227,Kentucky,Trigg County,Census Tract 9701,2797,514,1259,360,0.2374
1228,Kentucky,Trigg County,Census Tract 9702.01,2611,600,1048,187,0.2972
1229,Kentucky,Trigg County,Census Tract 9702.02,4033,958,1857,336,0.2187
1230,Kentucky,Trigg County,Census Tract 9703.01,2724,412,1300,462,0.2019
1231,Kentucky,Trigg County,Census Tract 9703.02,2059,244,687,325,0.39
1232,Kentucky,Trigg County,Census Tract 9801,6,0,6,0,0.0
1233,Kentucky,Trigg County,Census Tract 9802,0,0,0,0,
1234,Kentucky,Trimble County,Census Tract 1001,3378,807,1555,284,0.2167
1235,Kentucky,Trimble County,Census Tract 1002,5131,991,2974,627,0.105
1236,Kentucky,Union County,Census Tract 9501,1531,263,714,84,0.307
1237,Kentucky,Union County,Census Tract 9502.01,4967,800,2318,447,0.2823
1238,Kentucky,Union County,Census Tract 9502.02,2188,457,847,271,0.2802
1239,Kentucky,Union County,Census Tract 9503,4424,695,2000,476,0.2832
1240,Kentucky,Warren County,Census Tract 101,2287,20,1749,104,0.181
1241,Kentucky,Warren County,Census Tract 102,3897,1226,1651,258,0.1955
1242,Kentucky,Warren County,Census Tract 103,3973,909,2194,125,0.1875
1243,Kentucky,Warren County,Census Tract 104,4381,236,3914,8,0.0509
1244,Kentucky,Warren County,Census Tract 105,2886,317,2030,140,0.1383
1245,Kentucky,Warren County,Census Tract 106,4332,793,2377,455,0.1632
1246,Kentucky,Warren County,Census Tract 107.01,5246,1113,2609,707,0.1557
1247,Kentucky,Warren County,Census Tract 107.02,7217,1774,3945,716,0.1084
1248,Kentucky,Warren County,Census Tract 108.01,4488,1049,2375,319,0.166
1249,Kentucky,Warren County,Census Tract 108.02,10357,2549,6190,941,0.0654
1250,Kentucky,Warren County,Census Tract 108.04,2187,170,1419,209,0.1779
1251,Kentucky,Warren County,Census Tract 108.05,4219,1011,2110,540,0.1323
1252,Kentucky,Warren County,Census Tract 109,4548,759,2481,460,0.1865
1253,Kentucky,Warren County,Census Tract 110.01,4219,959,2187,119,0.2261
1254,Kentucky,Warren County,Census Tract 110.02,7859,1700,4144,151,0.2372
1255,Kentucky,Warren County,Census Tract 111,9135,2712,4678,484,0.138
1256,Kentucky,Warren County,Census Tract 112,5003,1589,2258,319,0.1673
1257,Kentucky,Warren County,Census Tract 113,4680,870,2702,280,0.1769
1258,Kentucky,Warren County,Census Tract 114.01,7452,1296,3561,1511,0.1455
1259,Kentucky,Warren County,Census Tract 114.02,4448,956,2745,374,0.0839
1260,Kentucky,Warren County,Census Tract 115,8062,2021,4269,870,0.1119
1261,Kentucky,Warren County,Census Tract 116,6075,1199,3301,606,0.1595
1262,Kentucky,Warren County,Census Tract 117.01,5527,1490,2887,409,0.1341
1263,Kentucky,Warren County,Census Tract 117.02,3832,885,1902,399,0.1686
1264,Kentucky,Warren County,Census Tract 118.01,2906,687,1381,368,0.1617
1265,Kentucky,Warren County,Census Tract 118.02,2912,455,1714,362,0.1308
1266,Kentucky,Warren County,Census Tract 119,7541,2334,4018,615,0.0761
1267,Kentucky,Washington County,Census Tract 9301,3080,878,1315,318,0.1847
1268,Kentucky,Washington County,Census Tract 9302.01,3447,672,1696,341,0.2141
1269,Kentucky,Washington County,Census Tract 9302.02,3172,546,1502,371,0.2374
1270,Kentucky,Washington County,Census Tract 9303,2298,443,909,249,0.3033
1271,Kentucky,Wayne County,Census Tract 9201.01,1856,318,868,240,0.2317
1272,Kentucky,Wayne County,Census Tract 9201.02,2321,444,949,323,0.2607
1273,Kentucky,Wayne County,Census Tract 9202.01,1622,170,619,300,0.3286
1274,Kentucky,Wayne County,Census Tract 9202.02,3825,760,1668,383,0.2651
1275,Kentucky,Wayne County,Census Tract 9203,3949,832,1854,341,0.2335
1276,Kentucky,Wayne County,Census Tract 9204.01,1583,445,764,106,0.1693
1277,Kentucky,Wayne County,Census Tract 9204.02,1669,391,743,127,0.2445
1278,Kentucky,Wayne County,Census Tract 9207.01,1028,108,426,138,0.3463
1279,Kentucky,Wayne County,Census Tract 9207.02,1463,263,639,97,0.3172
1280,Kentucky,Webster County,Census Tract 9601,4830,1351,1917,364,0.248
1281,Kentucky,Webster County,Census Tract 9602,2162,410,995,282,0.2197
1282,Kentucky,Webster County,Census Tract 9603,2090,408,918,139,0.299
1283,Kentucky,Webster County,Census Tract 9604,3458,652,1551,349,0.262
1284,Kentucky,Whitley County,Census Tract 9201,2706,510,1245,368,0.2154
1285,Kentucky,Whitley County,Census Tract 9202,3254,851,1594,148,0.2031
1286,Kentucky,Whitley County,Census Tract 9203.01,1559,222,748,127,0.2963
1287,Kentucky,Whitley County,Census Tract 9203.02,4873,1061,2377,586,0.1742
1288,Kentucky,Whitley County,Census Tract 9204.01,1961,526,859,233,0.1749
1289,Kentucky,Whitley County,Census Tract 9204.02,4094,900,1697,332,0.2846
1290,Kentucky,Whitley County,Census Tract 9205.01,1406,297,361,117,0.4488
1291,Kentucky,Whitley County,Census Tract 9205.02,5458,1475,2488,477,0.1865
1292,Kentucky,Whitley County,Census Tract 9206.01,1314,366,584,100,0.2009
1293,Kentucky,Whitley County,Census Tract 9206.02,4102,730,2612,174,0.1429
1294,Kentucky,Whitley County,Census Tract 9207,3639,1070,1484,312,0.2124
1295,Kentucky,Whitley County,Census Tract 9208,2067,647,592,194,0.3067
1296,Kentucky,Wolfe County,Census Tract 9301,2735,551,1273,307,0.2208
1297,Kentucky,Wolfe County,Census Tract 9302,3584,661,1347,323,0.3496
1298,Kentucky,Woodford County,Census Tract 501.03,3732,970,1887,346,0.1417
1299,Kentucky,Woodford County,Census Tract 501.04,3692,580,1774,665,0.1823
1300,Kentucky,Woodford County,Census Tract 501.05,3658,721,1952,415,0.1558
1301,Kentucky,Woodford County,Census Tract 501.06,4001,922,2024,628,0.1067
1302,Kentucky,Woodford County,Census Tract 501.07,4131,1058,1943,542,0.1423
1303,Kentucky,Woodford County,Census Tract 502,3698,705,2027,639,0.0884
1304,Kentucky,Woodford County,Census Tract 503,1653,329,839,275,0.127
1305,Kentucky,Woodford County,Census Tract 504,2385,399,1335,389,0.1099
